,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
6553,9372674,36612,BANKNIFTY21JUN33000PE,BANKNIFTY,0.0,2021-06-24,33000.0,0.05,25,PE,NFO-OPT,NFO
6554,9841410,38443,BANKNIFTY21JUN34500CE,BANKNIFTY,0.0,2021-06-24,34500.0,0.05,25,CE,NFO-OPT,NFO
6555,9843202,38450,BANKNIFTY21JUN34500PE,BANKNIFTY,0.0,2021-06-24,34500.0,0.05,25,PE,NFO-OPT,NFO
6556,11053314,43177,BANKNIFTY21JUN36000CE,BANKNIFTY,0.0,2021-06-24,36000.0,0.05,25,CE,NFO-OPT,NFO
6557,11054338,43181,BANKNIFTY21JUN36000PE,BANKNIFTY,0.0,2021-06-24,36000.0,0.05,25,PE,NFO-OPT,NFO
6558,13623298,53216,BANKNIFTY21JUN37500CE,BANKNIFTY,0.0,2021-06-24,37500.0,0.05,25,CE,NFO-OPT,NFO
6559,13624834,53222,BANKNIFTY21JUN37500PE,BANKNIFTY,0.0,2021-06-24,37500.0,0.05,25,PE,NFO-OPT,NFO
6560,9374978,36621,BANKNIFTY21SEP18000CE,BANKNIFTY,0.0,2021-09-30,18000.0,0.05,25,CE,NFO-OPT,NFO
6561,9375234,36622,BANKNIFTY21SEP18000PE,BANKNIFTY,0.0,2021-09-30,18000.0,0.05,25,PE,NFO-OPT,NFO
6562,14471682,56530,BANKNIFTY21SEP19000CE,BANKNIFTY,0.0,2021-09-30,19000.0,0.05,25,CE,NFO-OPT,NFO
6563,14471938,56531,BANKNIFTY21SEP19000PE,BANKNIFTY,0.0,2021-09-30,19000.0,0.05,25,PE,NFO-OPT,NFO
6564,9375490,36623,BANKNIFTY21SEP19500CE,BANKNIFTY,0.0,2021-09-30,19500.0,0.05,25,CE,NFO-OPT,NFO
6565,9375746,36624,BANKNIFTY21SEP19500PE,BANKNIFTY,0.0,2021-09-30,19500.0,0.05,25,PE,NFO-OPT,NFO
6566,14472194,56532,BANKNIFTY21SEP20000CE,BANKNIFTY,0.0,2021-09-30,20000.0,0.05,25,CE,NFO-OPT,NFO
6567,14472450,56533,BANKNIFTY21SEP20000PE,BANKNIFTY,0.0,2021-09-30,20000.0,0.05,25,PE,NFO-OPT,NFO
6568,14472706,56534,BANKNIFTY21SEP21000CE,BANKNIFTY,0.0,2021-09-30,21000.0,0.05,25,CE,NFO-OPT,NFO
6569,14472962,56535,BANKNIFTY21SEP21000PE,BANKNIFTY,0.0,2021-09-30,21000.0,0.05,25,PE,NFO-OPT,NFO
6570,14473218,56536,BANKNIFTY21SEP22000CE,BANKNIFTY,0.0,2021-09-30,22000.0,0.05,25,CE,NFO-OPT,NFO
6571,14474754,56542,BANKNIFTY21SEP22000PE,BANKNIFTY,0.0,2021-09-30,22000.0,0.05,25,PE,NFO-OPT,NFO
6572,9376002,36625,BANKNIFTY21SEP22500CE,BANKNIFTY,0.0,2021-09-30,22500.0,0.05,25,CE,NFO-OPT,NFO
6573,9376258,36626,BANKNIFTY21SEP22500PE,BANKNIFTY,0.0,2021-09-30,22500.0,0.05,25,PE,NFO-OPT,NFO
6574,14475010,56543,BANKNIFTY21SEP23000CE,BANKNIFTY,0.0,2021-09-30,23000.0,0.05,25,CE,NFO-OPT,NFO
6575,14476034,56547,BANKNIFTY21SEP23000PE,BANKNIFTY,0.0,2021-09-30,23000.0,0.05,25,PE,NFO-OPT,NFO
6576,14476290,56548,BANKNIFTY21SEP24000CE,BANKNIFTY,0.0,2021-09-30,24000.0,0.05,25,CE,NFO-OPT,NFO
6577,14476546,56549,BANKNIFTY21SEP24000PE,BANKNIFTY,0.0,2021-09-30,24000.0,0.05,25,PE,NFO-OPT,NFO
6578,14478850,56558,BANKNIFTY21SEP25000CE,BANKNIFTY,0.0,2021-09-30,25000.0,0.05,25,CE,NFO-OPT,NFO
6579,14479106,56559,BANKNIFTY21SEP25000PE,BANKNIFTY,0.0,2021-09-30,25000.0,0.05,25,PE,NFO-OPT,NFO
6580,9376514,36627,BANKNIFTY21SEP25500CE,BANKNIFTY,0.0,2021-09-30,25500.0,0.05,25,CE,NFO-OPT,NFO
6581,9376770,36628,BANKNIFTY21SEP25500PE,BANKNIFTY,0.0,2021-09-30,25500.0,0.05,25,PE,NFO-OPT,NFO
6582,14479362,56560,BANKNIFTY21SEP26000CE,BANKNIFTY,0.0,2021-09-30,26000.0,0.05,25,CE,NFO-OPT,NFO
6583,14479618,56561,BANKNIFTY21SEP26000PE,BANKNIFTY,0.0,2021-09-30,26000.0,0.05,25,PE,NFO-OPT,NFO
6584,14479874,56562,BANKNIFTY21SEP27000CE,BANKNIFTY,0.0,2021-09-30,27000.0,0.05,25,CE,NFO-OPT,NFO
6585,14480130,56563,BANKNIFTY21SEP27000PE,BANKNIFTY,0.0,2021-09-30,27000.0,0.05,25,PE,NFO-OPT,NFO
6586,14480386,56564,BANKNIFTY21SEP28000CE,BANKNIFTY,0.0,2021-09-30,28000.0,0.05,25,CE,NFO-OPT,NFO
6587,14482178,56571,BANKNIFTY21SEP28000PE,BANKNIFTY,0.0,2021-09-30,28000.0,0.05,25,PE,NFO-OPT,NFO
6588,9377026,36629,BANKNIFTY21SEP28500CE,BANKNIFTY,0.0,2021-09-30,28500.0,0.05,25,CE,NFO-OPT,NFO
6589,9377282,36630,BANKNIFTY21SEP28500PE,BANKNIFTY,0.0,2021-09-30,28500.0,0.05,25,PE,NFO-OPT,NFO
6590,14482434,56572,BANKNIFTY21SEP29000CE,BANKNIFTY,0.0,2021-09-30,29000.0,0.05,25,CE,NFO-OPT,NFO
6591,14482690,56573,BANKNIFTY21SEP29000PE,BANKNIFTY,0.0,2021-09-30,29000.0,0.05,25,PE,NFO-OPT,NFO
6592,9123074,35637,BANKNIFTY21SEP30000CE,BANKNIFTY,0.0,2021-09-30,30000.0,0.05,25,CE,NFO-OPT,NFO
6593,9123330,35638,BANKNIFTY21SEP30000PE,BANKNIFTY,0.0,2021-09-30,30000.0,0.05,25,PE,NFO-OPT,NFO
6594,9377538,36631,BANKNIFTY21SEP31500CE,BANKNIFTY,0.0,2021-09-30,31500.0,0.05,25,CE,NFO-OPT,NFO
6595,9377794,36632,BANKNIFTY21SEP31500PE,BANKNIFTY,0.0,2021-09-30,31500.0,0.05,25,PE,NFO-OPT,NFO
6596,9378050,36633,BANKNIFTY21SEP33000CE,BANKNIFTY,0.0,2021-09-30,33000.0,0.05,25,CE,NFO-OPT,NFO
6597,9378818,36636,BANKNIFTY21SEP33000PE,BANKNIFTY,0.0,2021-09-30,33000.0,0.05,25,PE,NFO-OPT,NFO
6598,9843458,38451,BANKNIFTY21SEP34500CE,BANKNIFTY,0.0,2021-09-30,34500.0,0.05,25,CE,NFO-OPT,NFO
6599,9843714,38452,BANKNIFTY21SEP34500PE,BANKNIFTY,0.0,2021-09-30,34500.0,0.05,25,PE,NFO-OPT,NFO
6600,11056130,43188,BANKNIFTY21SEP36000CE,BANKNIFTY,0.0,2021-09-30,36000.0,0.05,25,CE,NFO-OPT,NFO
6601,11056386,43189,BANKNIFTY21SEP36000PE,BANKNIFTY,0.0,2021-09-30,36000.0,0.05,25,PE,NFO-OPT,NFO
6602,13625090,53223,BANKNIFTY21SEP37500CE,BANKNIFTY,0.0,2021-09-30,37500.0,0.05,25,CE,NFO-OPT,NFO
6603,13625858,53226,BANKNIFTY21SEP37500PE,BANKNIFTY,0.0,2021-09-30,37500.0,0.05,25,PE,NFO-OPT,NFO
6604,15126786,59089,BATAINDIA20DEC1000CE,BATAINDIA,0.0,2020-12-31,1000.0,0.05,550,CE,NFO-OPT,NFO
6605,15127042,59090,BATAINDIA20DEC1000PE,BATAINDIA,0.0,2020-12-31,1000.0,0.05,550,PE,NFO-OPT,NFO
6606,15127298,59091,BATAINDIA20DEC1020CE,BATAINDIA,0.0,2020-12-31,1020.0,0.05,550,CE,NFO-OPT,NFO
6607,15127554,59092,BATAINDIA20DEC1020PE,BATAINDIA,0.0,2020-12-31,1020.0,0.05,550,PE,NFO-OPT,NFO
6608,15129346,59099,BATAINDIA20DEC1040CE,BATAINDIA,0.0,2020-12-31,1040.0,0.05,550,CE,NFO-OPT,NFO
6609,15129602,59100,BATAINDIA20DEC1040PE,BATAINDIA,0.0,2020-12-31,1040.0,0.05,550,PE,NFO-OPT,NFO
6610,15132418,59111,BATAINDIA20DEC1060CE,BATAINDIA,0.0,2020-12-31,1060.0,0.05,550,CE,NFO-OPT,NFO
6611,15132674,59112,BATAINDIA20DEC1060PE,BATAINDIA,0.0,2020-12-31,1060.0,0.05,550,PE,NFO-OPT,NFO
6612,15155714,59202,BATAINDIA20DEC1080CE,BATAINDIA,0.0,2020-12-31,1080.0,0.05,550,CE,NFO-OPT,NFO
6613,15155970,59203,BATAINDIA20DEC1080PE,BATAINDIA,0.0,2020-12-31,1080.0,0.05,550,PE,NFO-OPT,NFO
6614,15157762,59210,BATAINDIA20DEC1100CE,BATAINDIA,0.0,2020-12-31,1100.0,0.05,550,CE,NFO-OPT,NFO
6615,15158018,59211,BATAINDIA20DEC1100PE,BATAINDIA,0.0,2020-12-31,1100.0,0.05,550,PE,NFO-OPT,NFO
6616,15161602,59225,BATAINDIA20DEC1120CE,BATAINDIA,0.0,2020-12-31,1120.0,0.05,550,CE,NFO-OPT,NFO
6617,15161858,59226,BATAINDIA20DEC1120PE,BATAINDIA,0.0,2020-12-31,1120.0,0.05,550,PE,NFO-OPT,NFO
6618,15162114,59227,BATAINDIA20DEC1140CE,BATAINDIA,0.0,2020-12-31,1140.0,0.05,550,CE,NFO-OPT,NFO
6619,15166722,59245,BATAINDIA20DEC1140PE,BATAINDIA,0.0,2020-12-31,1140.0,0.05,550,PE,NFO-OPT,NFO
6620,15166978,59246,BATAINDIA20DEC1160CE,BATAINDIA,0.0,2020-12-31,1160.0,0.05,550,CE,NFO-OPT,NFO
6621,15167234,59247,BATAINDIA20DEC1160PE,BATAINDIA,0.0,2020-12-31,1160.0,0.05,550,PE,NFO-OPT,NFO
6622,15167490,59248,BATAINDIA20DEC1180CE,BATAINDIA,0.0,2020-12-31,1180.0,0.05,550,CE,NFO-OPT,NFO
6623,15167746,59249,BATAINDIA20DEC1180PE,BATAINDIA,0.0,2020-12-31,1180.0,0.05,550,PE,NFO-OPT,NFO
6624,15168514,59252,BATAINDIA20DEC1200CE,BATAINDIA,0.0,2020-12-31,1200.0,0.05,550,CE,NFO-OPT,NFO
6625,15168770,59253,BATAINDIA20DEC1200PE,BATAINDIA,0.0,2020-12-31,1200.0,0.05,550,PE,NFO-OPT,NFO
6626,15169794,59257,BATAINDIA20DEC1220CE,BATAINDIA,0.0,2020-12-31,1220.0,0.05,550,CE,NFO-OPT,NFO
6627,15170050,59258,BATAINDIA20DEC1220PE,BATAINDIA,0.0,2020-12-31,1220.0,0.05,550,PE,NFO-OPT,NFO
6628,15170562,59260,BATAINDIA20DEC1240CE,BATAINDIA,0.0,2020-12-31,1240.0,0.05,550,CE,NFO-OPT,NFO
6629,15182850,59308,BATAINDIA20DEC1240PE,BATAINDIA,0.0,2020-12-31,1240.0,0.05,550,PE,NFO-OPT,NFO
6630,15186178,59321,BATAINDIA20DEC1260CE,BATAINDIA,0.0,2020-12-31,1260.0,0.05,550,CE,NFO-OPT,NFO
6631,15186434,59322,BATAINDIA20DEC1260PE,BATAINDIA,0.0,2020-12-31,1260.0,0.05,550,PE,NFO-OPT,NFO
6632,15188226,59329,BATAINDIA20DEC1280CE,BATAINDIA,0.0,2020-12-31,1280.0,0.05,550,CE,NFO-OPT,NFO
6633,15188482,59330,BATAINDIA20DEC1280PE,BATAINDIA,0.0,2020-12-31,1280.0,0.05,550,PE,NFO-OPT,NFO
6634,15188738,59331,BATAINDIA20DEC1300CE,BATAINDIA,0.0,2020-12-31,1300.0,0.05,550,CE,NFO-OPT,NFO
6635,15188994,59332,BATAINDIA20DEC1300PE,BATAINDIA,0.0,2020-12-31,1300.0,0.05,550,PE,NFO-OPT,NFO
6636,15189762,59335,BATAINDIA20DEC1320CE,BATAINDIA,0.0,2020-12-31,1320.0,0.05,550,CE,NFO-OPT,NFO
6637,15190018,59336,BATAINDIA20DEC1320PE,BATAINDIA,0.0,2020-12-31,1320.0,0.05,550,PE,NFO-OPT,NFO
6638,15190274,59337,BATAINDIA20DEC1340CE,BATAINDIA,0.0,2020-12-31,1340.0,0.05,550,CE,NFO-OPT,NFO
6639,15190530,59338,BATAINDIA20DEC1340PE,BATAINDIA,0.0,2020-12-31,1340.0,0.05,550,PE,NFO-OPT,NFO
6640,15197954,59367,BATAINDIA20DEC1360CE,BATAINDIA,0.0,2020-12-31,1360.0,0.05,550,CE,NFO-OPT,NFO
6641,15198210,59368,BATAINDIA20DEC1360PE,BATAINDIA,0.0,2020-12-31,1360.0,0.05,550,PE,NFO-OPT,NFO
6642,15198466,59369,BATAINDIA20DEC1380CE,BATAINDIA,0.0,2020-12-31,1380.0,0.05,550,CE,NFO-OPT,NFO
6643,15198722,59370,BATAINDIA20DEC1380PE,BATAINDIA,0.0,2020-12-31,1380.0,0.05,550,PE,NFO-OPT,NFO
6644,15213570,59428,BATAINDIA20DEC1400CE,BATAINDIA,0.0,2020-12-31,1400.0,0.05,550,CE,NFO-OPT,NFO
6645,15213826,59429,BATAINDIA20DEC1400PE,BATAINDIA,0.0,2020-12-31,1400.0,0.05,550,PE,NFO-OPT,NFO
6646,15214082,59430,BATAINDIA20DEC1420CE,BATAINDIA,0.0,2020-12-31,1420.0,0.05,550,CE,NFO-OPT,NFO
6647,15214338,59431,BATAINDIA20DEC1420PE,BATAINDIA,0.0,2020-12-31,1420.0,0.05,550,PE,NFO-OPT,NFO
6648,15214594,59432,BATAINDIA20DEC1440CE,BATAINDIA,0.0,2020-12-31,1440.0,0.05,550,CE,NFO-OPT,NFO
6649,15214850,59433,BATAINDIA20DEC1440PE,BATAINDIA,0.0,2020-12-31,1440.0,0.05,550,PE,NFO-OPT,NFO
6650,15215106,59434,BATAINDIA20DEC1460CE,BATAINDIA,0.0,2020-12-31,1460.0,0.05,550,CE,NFO-OPT,NFO
6651,15215362,59435,BATAINDIA20DEC1460PE,BATAINDIA,0.0,2020-12-31,1460.0,0.05,550,PE,NFO-OPT,NFO
6652,15215618,59436,BATAINDIA20DEC1480CE,BATAINDIA,0.0,2020-12-31,1480.0,0.05,550,CE,NFO-OPT,NFO
6653,15215874,59437,BATAINDIA20DEC1480PE,BATAINDIA,0.0,2020-12-31,1480.0,0.05,550,PE,NFO-OPT,NFO
6654,15216130,59438,BATAINDIA20DEC1500CE,BATAINDIA,0.0,2020-12-31,1500.0,0.05,550,CE,NFO-OPT,NFO
6655,15216386,59439,BATAINDIA20DEC1500PE,BATAINDIA,0.0,2020-12-31,1500.0,0.05,550,PE,NFO-OPT,NFO
6656,15217666,59444,BATAINDIA20DEC1520CE,BATAINDIA,0.0,2020-12-31,1520.0,0.05,550,CE,NFO-OPT,NFO
6657,15217922,59445,BATAINDIA20DEC1520PE,BATAINDIA,0.0,2020-12-31,1520.0,0.05,550,PE,NFO-OPT,NFO
6658,15218178,59446,BATAINDIA20DEC1540CE,BATAINDIA,0.0,2020-12-31,1540.0,0.05,550,CE,NFO-OPT,NFO
6659,15218434,59447,BATAINDIA20DEC1540PE,BATAINDIA,0.0,2020-12-31,1540.0,0.05,550,PE,NFO-OPT,NFO
6660,15218690,59448,BATAINDIA20DEC1560CE,BATAINDIA,0.0,2020-12-31,1560.0,0.05,550,CE,NFO-OPT,NFO
6661,15218946,59449,BATAINDIA20DEC1560PE,BATAINDIA,0.0,2020-12-31,1560.0,0.05,550,PE,NFO-OPT,NFO
6662,15219202,59450,BATAINDIA20DEC1580CE,BATAINDIA,0.0,2020-12-31,1580.0,0.05,550,CE,NFO-OPT,NFO
6663,15219458,59451,BATAINDIA20DEC1580PE,BATAINDIA,0.0,2020-12-31,1580.0,0.05,550,PE,NFO-OPT,NFO
6664,15219714,59452,BATAINDIA20DEC1600CE,BATAINDIA,0.0,2020-12-31,1600.0,0.05,550,CE,NFO-OPT,NFO
6665,15221250,59458,BATAINDIA20DEC1600PE,BATAINDIA,0.0,2020-12-31,1600.0,0.05,550,PE,NFO-OPT,NFO
6666,15221506,59459,BATAINDIA20DEC1620CE,BATAINDIA,0.0,2020-12-31,1620.0,0.05,550,CE,NFO-OPT,NFO
6667,15221762,59460,BATAINDIA20DEC1620PE,BATAINDIA,0.0,2020-12-31,1620.0,0.05,550,PE,NFO-OPT,NFO
6668,15222018,59461,BATAINDIA20DEC1640CE,BATAINDIA,0.0,2020-12-31,1640.0,0.05,550,CE,NFO-OPT,NFO
6669,15222530,59463,BATAINDIA20DEC1640PE,BATAINDIA,0.0,2020-12-31,1640.0,0.05,550,PE,NFO-OPT,NFO
6670,15222786,59464,BATAINDIA20DEC1660CE,BATAINDIA,0.0,2020-12-31,1660.0,0.05,550,CE,NFO-OPT,NFO
6671,15224578,59471,BATAINDIA20DEC1660PE,BATAINDIA,0.0,2020-12-31,1660.0,0.05,550,PE,NFO-OPT,NFO
6672,15224834,59472,BATAINDIA20DEC1680CE,BATAINDIA,0.0,2020-12-31,1680.0,0.05,550,CE,NFO-OPT,NFO
6673,15225090,59473,BATAINDIA20DEC1680PE,BATAINDIA,0.0,2020-12-31,1680.0,0.05,550,PE,NFO-OPT,NFO
6674,15225346,59474,BATAINDIA20DEC1700CE,BATAINDIA,0.0,2020-12-31,1700.0,0.05,550,CE,NFO-OPT,NFO
6675,15228674,59487,BATAINDIA20DEC1700PE,BATAINDIA,0.0,2020-12-31,1700.0,0.05,550,PE,NFO-OPT,NFO
6676,15228930,59488,BATAINDIA20DEC1720CE,BATAINDIA,0.0,2020-12-31,1720.0,0.05,550,CE,NFO-OPT,NFO
6677,15229186,59489,BATAINDIA20DEC1720PE,BATAINDIA,0.0,2020-12-31,1720.0,0.05,550,PE,NFO-OPT,NFO
6678,15229442,59490,BATAINDIA20DEC1740CE,BATAINDIA,0.0,2020-12-31,1740.0,0.05,550,CE,NFO-OPT,NFO
6679,15234050,59508,BATAINDIA20DEC1740PE,BATAINDIA,0.0,2020-12-31,1740.0,0.05,550,PE,NFO-OPT,NFO
6680,15234306,59509,BATAINDIA20DEC1760CE,BATAINDIA,0.0,2020-12-31,1760.0,0.05,550,CE,NFO-OPT,NFO
6681,15235586,59514,BATAINDIA20DEC1760PE,BATAINDIA,0.0,2020-12-31,1760.0,0.05,550,PE,NFO-OPT,NFO
6682,15235842,59515,BATAINDIA20DEC1780CE,BATAINDIA,0.0,2020-12-31,1780.0,0.05,550,CE,NFO-OPT,NFO
6683,15236098,59516,BATAINDIA20DEC1780PE,BATAINDIA,0.0,2020-12-31,1780.0,0.05,550,PE,NFO-OPT,NFO
6684,15236354,59517,BATAINDIA20DEC1800CE,BATAINDIA,0.0,2020-12-31,1800.0,0.05,550,CE,NFO-OPT,NFO
6685,15236610,59518,BATAINDIA20DEC1800PE,BATAINDIA,0.0,2020-12-31,1800.0,0.05,550,PE,NFO-OPT,NFO
6686,15236866,59519,BATAINDIA20DEC1820CE,BATAINDIA,0.0,2020-12-31,1820.0,0.05,550,CE,NFO-OPT,NFO
6687,15237122,59520,BATAINDIA20DEC1820PE,BATAINDIA,0.0,2020-12-31,1820.0,0.05,550,PE,NFO-OPT,NFO
6688,15237378,59521,BATAINDIA20DEC1840CE,BATAINDIA,0.0,2020-12-31,1840.0,0.05,550,CE,NFO-OPT,NFO
6689,15237634,59522,BATAINDIA20DEC1840PE,BATAINDIA,0.0,2020-12-31,1840.0,0.05,550,PE,NFO-OPT,NFO
6690,15237890,59523,BATAINDIA20DEC1860CE,BATAINDIA,0.0,2020-12-31,1860.0,0.05,550,CE,NFO-OPT,NFO
6691,15238146,59524,BATAINDIA20DEC1860PE,BATAINDIA,0.0,2020-12-31,1860.0,0.05,550,PE,NFO-OPT,NFO
6692,15125762,59085,BATAINDIA20DEC960CE,BATAINDIA,0.0,2020-12-31,960.0,0.05,550,CE,NFO-OPT,NFO
6693,15126018,59086,BATAINDIA20DEC960PE,BATAINDIA,0.0,2020-12-31,960.0,0.05,550,PE,NFO-OPT,NFO
6694,15126274,59087,BATAINDIA20DEC980CE,BATAINDIA,0.0,2020-12-31,980.0,0.05,550,CE,NFO-OPT,NFO
6695,15126530,59088,BATAINDIA20DEC980PE,BATAINDIA,0.0,2020-12-31,980.0,0.05,550,PE,NFO-OPT,NFO
6696,16155394,63107,BATAINDIA21JAN1000CE,BATAINDIA,0.0,2021-01-28,1000.0,0.05,550,CE,NFO-OPT,NFO
6697,16155650,63108,BATAINDIA21JAN1000PE,BATAINDIA,0.0,2021-01-28,1000.0,0.05,550,PE,NFO-OPT,NFO
6698,16157954,63117,BATAINDIA21JAN1020CE,BATAINDIA,0.0,2021-01-28,1020.0,0.05,550,CE,NFO-OPT,NFO
6699,16158210,63118,BATAINDIA21JAN1020PE,BATAINDIA,0.0,2021-01-28,1020.0,0.05,550,PE,NFO-OPT,NFO
6700,16158466,63119,BATAINDIA21JAN1040CE,BATAINDIA,0.0,2021-01-28,1040.0,0.05,550,CE,NFO-OPT,NFO
6701,16158722,63120,BATAINDIA21JAN1040PE,BATAINDIA,0.0,2021-01-28,1040.0,0.05,550,PE,NFO-OPT,NFO
6702,16158978,63121,BATAINDIA21JAN1060CE,BATAINDIA,0.0,2021-01-28,1060.0,0.05,550,CE,NFO-OPT,NFO
6703,16159234,63122,BATAINDIA21JAN1060PE,BATAINDIA,0.0,2021-01-28,1060.0,0.05,550,PE,NFO-OPT,NFO
6704,16159490,63123,BATAINDIA21JAN1080CE,BATAINDIA,0.0,2021-01-28,1080.0,0.05,550,CE,NFO-OPT,NFO
6705,16169986,63164,BATAINDIA21JAN1080PE,BATAINDIA,0.0,2021-01-28,1080.0,0.05,550,PE,NFO-OPT,NFO
6706,16170242,63165,BATAINDIA21JAN1100CE,BATAINDIA,0.0,2021-01-28,1100.0,0.05,550,CE,NFO-OPT,NFO
6707,16170498,63166,BATAINDIA21JAN1100PE,BATAINDIA,0.0,2021-01-28,1100.0,0.05,550,PE,NFO-OPT,NFO
6708,16170754,63167,BATAINDIA21JAN1120CE,BATAINDIA,0.0,2021-01-28,1120.0,0.05,550,CE,NFO-OPT,NFO
6709,16171010,63168,BATAINDIA21JAN1120PE,BATAINDIA,0.0,2021-01-28,1120.0,0.05,550,PE,NFO-OPT,NFO
6710,16171266,63169,BATAINDIA21JAN1140CE,BATAINDIA,0.0,2021-01-28,1140.0,0.05,550,CE,NFO-OPT,NFO
6711,16171522,63170,BATAINDIA21JAN1140PE,BATAINDIA,0.0,2021-01-28,1140.0,0.05,550,PE,NFO-OPT,NFO
6712,16171778,63171,BATAINDIA21JAN1160CE,BATAINDIA,0.0,2021-01-28,1160.0,0.05,550,CE,NFO-OPT,NFO
6713,16175106,63184,BATAINDIA21JAN1160PE,BATAINDIA,0.0,2021-01-28,1160.0,0.05,550,PE,NFO-OPT,NFO
6714,16175362,63185,BATAINDIA21JAN1180CE,BATAINDIA,0.0,2021-01-28,1180.0,0.05,550,CE,NFO-OPT,NFO
6715,16175618,63186,BATAINDIA21JAN1180PE,BATAINDIA,0.0,2021-01-28,1180.0,0.05,550,PE,NFO-OPT,NFO
6716,16175874,63187,BATAINDIA21JAN1200CE,BATAINDIA,0.0,2021-01-28,1200.0,0.05,550,CE,NFO-OPT,NFO
6717,16177410,63193,BATAINDIA21JAN1200PE,BATAINDIA,0.0,2021-01-28,1200.0,0.05,550,PE,NFO-OPT,NFO
6718,16177666,63194,BATAINDIA21JAN1220CE,BATAINDIA,0.0,2021-01-28,1220.0,0.05,550,CE,NFO-OPT,NFO
6719,16177922,63195,BATAINDIA21JAN1220PE,BATAINDIA,0.0,2021-01-28,1220.0,0.05,550,PE,NFO-OPT,NFO
6720,16178178,63196,BATAINDIA21JAN1240CE,BATAINDIA,0.0,2021-01-28,1240.0,0.05,550,CE,NFO-OPT,NFO
6721,16178434,63197,BATAINDIA21JAN1240PE,BATAINDIA,0.0,2021-01-28,1240.0,0.05,550,PE,NFO-OPT,NFO
6722,16178690,63198,BATAINDIA21JAN1260CE,BATAINDIA,0.0,2021-01-28,1260.0,0.05,550,CE,NFO-OPT,NFO
6723,16178946,63199,BATAINDIA21JAN1260PE,BATAINDIA,0.0,2021-01-28,1260.0,0.05,550,PE,NFO-OPT,NFO
6724,16179202,63200,BATAINDIA21JAN1280CE,BATAINDIA,0.0,2021-01-28,1280.0,0.05,550,CE,NFO-OPT,NFO
6725,16179458,63201,BATAINDIA21JAN1280PE,BATAINDIA,0.0,2021-01-28,1280.0,0.05,550,PE,NFO-OPT,NFO
6726,16180226,63204,BATAINDIA21JAN1300CE,BATAINDIA,0.0,2021-01-28,1300.0,0.05,550,CE,NFO-OPT,NFO
6727,16180482,63205,BATAINDIA21JAN1300PE,BATAINDIA,0.0,2021-01-28,1300.0,0.05,550,PE,NFO-OPT,NFO
6728,16180738,63206,BATAINDIA21JAN1320CE,BATAINDIA,0.0,2021-01-28,1320.0,0.05,550,CE,NFO-OPT,NFO
6729,16180994,63207,BATAINDIA21JAN1320PE,BATAINDIA,0.0,2021-01-28,1320.0,0.05,550,PE,NFO-OPT,NFO
6730,16181762,63210,BATAINDIA21JAN1340CE,BATAINDIA,0.0,2021-01-28,1340.0,0.05,550,CE,NFO-OPT,NFO
6731,16182018,63211,BATAINDIA21JAN1340PE,BATAINDIA,0.0,2021-01-28,1340.0,0.05,550,PE,NFO-OPT,NFO
6732,16182274,63212,BATAINDIA21JAN1360CE,BATAINDIA,0.0,2021-01-28,1360.0,0.05,550,CE,NFO-OPT,NFO
6733,16182530,63213,BATAINDIA21JAN1360PE,BATAINDIA,0.0,2021-01-28,1360.0,0.05,550,PE,NFO-OPT,NFO
6734,16186882,63230,BATAINDIA21JAN1380CE,BATAINDIA,0.0,2021-01-28,1380.0,0.05,550,CE,NFO-OPT,NFO
6735,16187138,63231,BATAINDIA21JAN1380PE,BATAINDIA,0.0,2021-01-28,1380.0,0.05,550,PE,NFO-OPT,NFO
6736,16187394,63232,BATAINDIA21JAN1400CE,BATAINDIA,0.0,2021-01-28,1400.0,0.05,550,CE,NFO-OPT,NFO
6737,16188674,63237,BATAINDIA21JAN1400PE,BATAINDIA,0.0,2021-01-28,1400.0,0.05,550,PE,NFO-OPT,NFO
6738,16188930,63238,BATAINDIA21JAN1420CE,BATAINDIA,0.0,2021-01-28,1420.0,0.05,550,CE,NFO-OPT,NFO
6739,16189186,63239,BATAINDIA21JAN1420PE,BATAINDIA,0.0,2021-01-28,1420.0,0.05,550,PE,NFO-OPT,NFO
6740,16189442,63240,BATAINDIA21JAN1440CE,BATAINDIA,0.0,2021-01-28,1440.0,0.05,550,CE,NFO-OPT,NFO
6741,16189698,63241,BATAINDIA21JAN1440PE,BATAINDIA,0.0,2021-01-28,1440.0,0.05,550,PE,NFO-OPT,NFO
6742,16189954,63242,BATAINDIA21JAN1460CE,BATAINDIA,0.0,2021-01-28,1460.0,0.05,550,CE,NFO-OPT,NFO
6743,16190210,63243,BATAINDIA21JAN1460PE,BATAINDIA,0.0,2021-01-28,1460.0,0.05,550,PE,NFO-OPT,NFO
6744,16190466,63244,BATAINDIA21JAN1480CE,BATAINDIA,0.0,2021-01-28,1480.0,0.05,550,CE,NFO-OPT,NFO
6745,16190722,63245,BATAINDIA21JAN1480PE,BATAINDIA,0.0,2021-01-28,1480.0,0.05,550,PE,NFO-OPT,NFO
6746,16190978,63246,BATAINDIA21JAN1500CE,BATAINDIA,0.0,2021-01-28,1500.0,0.05,550,CE,NFO-OPT,NFO
6747,16191234,63247,BATAINDIA21JAN1500PE,BATAINDIA,0.0,2021-01-28,1500.0,0.05,550,PE,NFO-OPT,NFO
